t_s,frame_id,camera_timestamp_ns,contrast_roi1,contrast_roi2,mean_roi1,mean_roi2,ratio_roi1_roi2,raw_index
5.969044,356,4769052192072,0.339152,0.229990,20116.81,8558.25,1.474639,
5.985879,357,4769068959184,0.339487,0.232184,20120.30,8594.23,1.462145,
6.002693,358,4769085727016,0.339408,0.232762,20120.47,8607.29,1.458174,
6.019439,359,4769102495216,0.339489,0.229780,20125.05,8587.13,1.477451,
6.036222,360,4769119262552,0.338761,0.227506,20115.81,8551.71,1.489018,18
6.052956,361,4769136030736,0.338561,0.233842,20121.01,8538.50,1.447817,
6.069737,362,4769152797496,0.339748,0.230399,20130.94,8532.60,1.474605,
6.086475,363,4769169565168,0.339799,0.232421,20117.55,8546.30,1.462002,
6.103256,364,4769186333568,0.339982,0.231263,20126.22,8506.30,1.470111,
6.119973,365,4769203101216,0.339787,0.233750,20125.90,8527.64,1.453638,
6.136855,366,4769219868536,0.339420,0.234321,20124.01,8532.32,1.448530,
6.153682,367,4769236636072,0.338835,0.230054,20129.38,8492.92,1.472848,
6.170362,368,4769253404088,0.339135,0.227715,20121.65,8485.89,1.489296,
6.187173,369,4769270171216,0.340014,0.229724,20118.96,8497.19,1.480099,
6.204034,370,4769286939056,0.339911,0.227333,20121.49,8515.70,1.495214,
6.220766,371,4769303706720,0.339673,0.228824,20118.48,8560.68,1.484428,
6.237504,372,4769320474904,0.339298,0.230721,20121.40,8537.86,1.470598,
6.254354,373,4769337242240,0.338743,0.232907,20107.80,8533.22,1.454413,
6.270956,374,4769354010216,0.338566,0.233452,20122.11,8550.85,1.450261,
6.287768,375,4769370777920,0.339253,0.228446,20117.82,8512.19,1.485050,
6.304485,376,4769387545592,0.339335,0.230730,20108.00,8461.59,1.470704,
6.321242,377,4769404313216,0.339962,0.227455,20116.92,8490.79,1.494634,
6.338008,378,4769421080904,0.339865,0.226769,20115.86,8524.43,1.498729,
6.354741,379,4769437848592,0.338838,0.229131,20113.55,8540.64,1.478794,
6.371529,380,4769454615568,0.338877,0.234462,20125.25,8534.24,1.445339,19
6.388394,381,4769471383296,0.338958,0.232745,20121.34,8510.39,1.456350,
6.405058,382,4769488151552,0.339539,0.231590,20121.01,8501.85,1.466120,
6.421893,383,4769504919296,0.339643,0.227089,20117.79,8473.75,1.495635,
6.438745,384,4769521686576,0.339731,0.229266,20121.20,8519.62,1.481820,
6.455477,385,4769538453960,0.339292,0.225675,20120.36,8514.42,1.503451,
6.472215,386,4769555221720,0.339067,0.229590,20116.00,8496.24,1.476836,
6.488943,387,4769571989032,0.338628,0.229992,20118.40,8512.28,1.472344,
6.505690,388,4769588757440,0.339176,0.228721,20128.01,8559.55,1.482924,
6.522610,389,4769605525032,0.339793,0.229027,20125.72,8596.33,1.483638,
6.539263,390,4769622292664,0.339472,0.229635,20108.94,8544.03,1.478312,
6.556021,391,4769639060216,0.339471,0.226609,20115.92,8533.95,1.498047,
6.572796,392,4769655827888,0.339170,0.226847,20122.12,8532.20,1.495151,
6.589552,393,4769672595848,0.338997,0.226070,20122.34,8553.73,1.499522,
6.606441,394,4769689362976,0.339528,0.228513,20128.15,8531.20,1.485815,
6.623127,395,4769706130240,0.339444,0.230300,20131.24,8497.27,1.473924,
6.640120,396,4769722898536,0.339381,0.229415,20125.56,8513.63,1.479331,
6.656676,397,4769739666200,0.339122,0.227822,20123.12,8499.05,1.488539,
6.673408,398,4769756433496,0.339201,0.225362,20125.36,8506.39,1.505138,
6.690184,399,4769773201664,0.339003,0.229334,20128.70,8513.23,1.478206,
6.706994,400,4769789969512,0.339193,0.228784,20119.65,8514.44,1.482589,20
6.723605,401,4769806736328,0.339205,0.225931,20121.73,8550.12,1.501364,
6.740435,402,4769823504168,0.339345,0.226958,20117.29,8512.22,1.495185,
6.757277,403,4769840272240,0.339422,0.227894,20122.92,8544.42,1.489385,
6.773937,404,4769857040112,0.338993,0.229087,20126.83,8566.30,1.479758,
6.790821,405,4769873807776,0.339123,0.229689,20125.70,8539.97,1.476443,
6.807584,406,4769890575072,0.339392,0.230420,20133.11,8534.01,1.472929,
6.824402,407,4769907342976,0.339242,0.228483,20125.66,8476.52,1.484761,
6.841069,408,4769924110552,0.338873,0.231511,20126.77,8509.42,1.463745,
6.857830,409,4769940877736,0.338634,0.225581,20132.27,8480.17,1.501163,
6.874670,410,4769957645960,0.339172,0.226679,20128.77,8464.84,1.496269,
6.891482,411,4769974413056,0.338770,0.224084,20126.23,8503.34,1.511801,
6.908114,412,4769991180904,0.339176,0.226318,20125.22,8521.70,1.498672,
6.924966,413,4770007948568,0.339342,0.228402,20133.51,8541.27,1.485722,
6.941713,414,4770024716592,0.339460,0.233439,20133.86,8497.79,1.454169,
6.958479,415,4770041483648,0.339393,0.231057,20123.58,8510.04,1.468870,
6.975255,416,4770058251920,0.338993,0.233257,20128.03,8466.62,1.453300,
6.992023,417,4770075019056,0.339238,0.236672,20120.55,8505.59,1.433372,
7.008765,418,4770091786592,0.338865,0.232662,20130.24,8535.49,1.456467,
7.025539,419,4770108554184,0.338669,0.229829,20121.40,8507.76,1.473570,
7.042307,420,4770125322536,0.339113,0.229518,20121.50,8553.77,1.477502,21
7.059085,421,4770142089480,0.339082,0.235795,20123.16,8540.88,1.438034,
7.075911,422,4770158857440,0.339089,0.231237,20118.00,8549.34,1.466414,
7.092686,423,4770175625256,0.339056,0.232747,20126.66,8551.79,1.456760,
7.109346,424,4770192392480,0.339265,0.233014,20126.79,8578.80,1.455985,
7.126168,425,4770209160960,0.339397,0.230572,20114.41,8547.10,1.471973,
7.142901,426,4770225928440,0.339116,0.232075,20112.70,8567.44,1.461236,
7.159679,427,4770242696216,0.339440,0.228516,20119.11,8562.00,1.485412,
7.176416,428,4770259463168,0.339236,0.229040,20116.56,8527.86,1.481117,
7.193179,429,4770276230904,0.339178,0.228210,20132.47,8610.39,1.486253,
7.209989,430,4770292998920,0.339125,0.227814,20125.48,8572.22,1.488608,
7.226753,431,4770309766216,0.338998,0.230026,20125.20,8527.17,1.473740,
7.243498,432,4770326534552,0.339627,0.229657,20121.13,8538.30,1.478843,
7.260278,433,4770343302184,0.338835,0.233458,20119.05,8612.72,1.451375,
7.277013,434,4770360069520,0.338861,0.232893,20113.71,8608.55,1.455009,
7.293861,435,4770376836736,0.338973,0.230067,20122.27,8648.31,1.473367,
7.310594,436,4770393604792,0.339252,0.230084,20125.40,8612.63,1.474473,
7.327348,437,4770410372720,0.339422,0.229831,20123.07,8657.11,1.476830,
7.344111,438,4770427139736,0.339667,0.228808,20124.40,8626.20,1.484511,
7.360938,439,4770443908144,0.339266,0.231687,20124.36,8612.72,1.464330,
7.377643,440,4770460675552,0.339095,0.229141,20123.87,8613.95,1.479852,22
7.394418,441,4770477442720,0.339088,0.232157,20121.16,8595.72,1.460598,
7.411163,442,4770494210592,0.339536,0.233535,20118.60,8621.11,1.453895,
7.427934,443,4770510978680,0.339526,0.232825,20132.04,8614.92,1.458291,
7.444738,444,4770527746000,0.339543,0.231615,20124.76,8612.57,1.465981,
7.461463,445,4770544514056,0.339285,0.227789,20122.64,8595.05,1.489466,
7.478233,446,4770561281112,0.339284,0.226787,20121.38,8595.34,1.496045,
7.495046,447,4770578048552,0.339383,0.230429,20116.61,8607.54,1.472830,
7.511717,448,4770594817032,0.339432,0.230374,20120.31,8650.27,1.473399,
7.528567,449,4770611584624,0.338865,0.230609,20127.45,8609.19,1.469437,
7.545397,450,4770628351680,0.339490,0.229115,20132.97,8632.56,1.481744,
7.562057,451,4770645119920,0.339336,0.225718,20130.43,8644.93,1.503367,
7.578852,452,4770661887088,0.339085,0.228702,20127.90,8633.09,1.482652,
7.595631,453,4770678655112,0.338949,0.228469,20122.25,8654.39,1.483563,
7.612488,454,4770695422888,0.339174,0.228222,20122.44,8635.50,1.486156,
7.629216,455,4770712190240,0.339344,0.225086,20117.01,8652.92,1.507621,
7.646011,456,4770728957496,0.339080,0.224431,20128.55,8630.82,1.510841,
7.662735,457,4770745725720,0.339402,0.228130,20120.22,8612.92,1.487759,
7.679517,458,4770762493536,0.339501,0.234393,20128.15,8648.24,1.448426,
7.696229,459,4770779261200,0.338881,0.230331,20118.57,8671.94,1.471280,
7.713079,460,4770796028512,0.338860,0.230951,20126.32,8635.96,1.467236,23
7.729799,461,4770812796592,0.339522,0.228898,20121.26,8618.04,1.483291,
7.746500,462,4770829563512,0.339232,0.230761,20128.90,8617.18,1.470054,
7.763383,463,4770846331440,0.339009,0.230601,20124.10,8609.29,1.470113,
7.780057,464,4770863099592,0.339126,0.232086,20118.39,8611.42,1.461204,
7.796882,465,4770879866704,0.338970,0.227545,20121.44,8644.86,1.489682,
7.813624,466,4770896634464,0.339138,0.229533,20123.89,8643.59,1.477515,
7.830322,467,4770913401904,0.338964,0.228376,20121.97,8596.04,1.484238,
7.847171,468,4770930169552,0.339366,0.231888,20112.69,8617.13,1.463489,
7.863846,469,4770946937384,0.339236,0.230862,20122.82,8591.96,1.469434,
7.880618,470,4770963704736,0.339049,0.230033,20119.76,8621.45,1.473916,
7.897388,471,4770980473352,0.338631,0.230039,20110.26,8656.45,1.472062,
7.914137,472,4770997240704,0.338759,0.226373,20109.56,8631.67,1.496468,
7.930956,473,4771014008168,0.338441,0.226238,20113.80,8633.12,1.495952,
7.947699,474,4771030775976,0.338888,0.227441,20128.99,8605.52,1.490008,
7.964467,475,4771047543240,0.338824,0.226528,20127.99,8602.14,1.495729,
7.981324,476,4771064311328,0.338481,0.224774,20120.72,8608.98,1.505874,
7.998034,477,4771081079256,0.338883,0.226330,20120.04,8600.58,1.497300,
8.014753,478,4771097846960,0.338935,0.229685,20120.12,8598.47,1.475654,
8.031606,479,4771114613832,0.338762,0.229259,20118.92,8580.63,1.477640,
8.048379,480,4771131382088,0.338808,0.231933,20116.15,8571.54,1.460804,24
8.065158,481,4771148149184,0.338595,0.227352,20113.89,8611.61,1.489300,
8.081918,482,4771164917480,0.339060,0.227367,20111.47,8602.14,1.491249,
8.098587,483,4771181685184,0.339407,0.228446,20118.87,8586.07,1.485723,
8.115402,484,4771198452088,0.338975,0.225669,20113.16,8598.03,1.502091,
8.132218,485,4771215220184,0.338996,0.229945,20119.08,8600.22,1.474248,
8.148932,486,4771231987552,0.339099,0.229034,20114.74,8563.64,1.480561,
8.165718,487,4771248755240,0.338884,0.228542,20117.47,8569.45,1.482808,
8.182477,488,4771265523256,0.339122,0.229056,20119.10,8557.16,1.480521,
8.199237,489,4771282291200,0.339107,0.232339,20114.37,8531.39,1.459533,
8.215977,490,4771299058704,0.339085,0.229151,20124.86,8556.59,1.479745,
8.232769,491,4771315826312,0.338894,0.228854,20121.20,8549.48,1.480829,
8.249529,492,4771332594088,0.339208,0.232948,20110.39,8585.87,1.456152,
8.266300,493,4771349361240,0.339088,0.226439,20111.46,8524.36,1.497483,
8.283104,494,4771366128592,0.338925,0.223487,20112.03,8542.70,1.516528,
8.299926,495,4771382897144,0.338986,0.226682,20109.41,8543.69,1.495422,
8.316671,496,4771399664088,0.339135,0.223995,20118.48,8524.73,1.514027,
8.333431,497,4771416431720,0.338764,0.226834,20118.21,8545.59,1.493447,
8.350181,498,4771433199904,0.339019,0.225948,20116.68,8511.88,1.500429,
8.366926,499,4771449967240,0.338867,0.229584,20122.04,8506.25,1.476000,
8.383762,500,4771466734536,0.338908,0.225267,20123.64,8543.21,1.504474,25
8.400539,501,4771483502200,0.339578,0.225136,20118.12,8551.77,1.508325,
8.417260,502,4771500270568,0.339173,0.230039,20116.18,8583.30,1.474418,
8.434079,503,4771517037888,0.339444,0.226160,20118.31,8594.69,1.500901,
8.450810,504,4771533806088,0.339366,0.227921,20122.39,8591.61,1.488963,
8.467570,505,4771550573328,0.339152,0.221833,20117.73,8581.38,1.528865,
8.484354,506,4771567341088,0.338884,0.224095,20119.12,8566.84,1.512235,
8.501120,507,4771584108736,0.338871,0.226627,20108.72,8572.62,1.495277,
8.517931,508,4771600875976,0.339307,0.228795,20116.72,8637.96,1.483014,
8.534639,509,4771617644216,0.339081,0.226953,20108.60,8627.39,1.494059,
8.551406,510,4771634411976,0.338934,0.225787,20119.73,8605.73,1.501127,
8.568197,511,4771651179032,0.339212,0.227550,20120.10,8582.62,1.490709,
8.584961,512,4771667947088,0.338997,0.228110,20102.92,8567.41,1.486111,
8.601682,513,4771684714496,0.338660,0.229065,20115.72,8550.23,1.478443,
8.618499,514,4771701482664,0.338856,0.229462,20120.47,8615.21,1.476745,
8.635297,515,4771718249776,0.339189,0.228742,20110.15,8607.35,1.482845,
8.652102,516,4771735018016,0.339515,0.228997,20113.81,8668.61,1.482618,
8.668831,517,4771751784792,0.339295,0.229090,20122.62,8647.39,1.481056,
8.685580,518,4771768552832,0.339237,0.228685,20122.24,8611.57,1.483424,
8.702313,519,4771785320624,0.338823,0.226815,20117.12,8624.03,1.493826,
8.719112,520,4771802088016,0.338810,0.226738,20123.44,8623.74,1.494281,26
8.735864,521,4771818855720,0.338420,0.226512,20122.05,8614.60,1.494051,
8.752677,522,4771835623960,0.339160,0.228553,20127.88,8649.84,1.483949,
8.769388,523,4771852391200,0.339153,0.230522,20120.33,8674.35,1.471240,
8.786189,524,4771869159088,0.339207,0.230463,20112.56,8634.87,1.471848,
8.803016,525,4771885926512,0.338451,0.234047,20114.09,8685.52,1.446083,
8.819731,526,4771902694056,0.338710,0.229908,20119.65,8659.05,1.473237,
8.836474,527,4771919461680,0.339163,0.228818,20120.32,8623.16,1.482239,
8.853296,528,4771936229352,0.339351,0.230824,20112.68,8654.19,1.470171,
8.869981,529,4771952997216,0.339541,0.227695,20120.39,8576.72,1.491214,
8.886753,530,4771969765016,0.339253,0.228697,20121.81,8618.15,1.483413,
8.903513,531,4771986532216,0.339015,0.228028,20110.44,8638.60,1.486720,
8.920309,532,4772003299920,0.338704,0.228662,20121.96,8641.45,1.481243,
8.937084,533,4772020067736,0.339233,0.229382,20119.11,8603.30,1.478901,
8.953802,534,4772036835072,0.339511,0.227260,20119.16,8655.88,1.493937,
8.970630,535,4772053602944,0.339607,0.226217,20120.35,8636.65,1.501239,
8.987411,536,4772070371112,0.339302,0.229984,20115.46,8685.64,1.475328,
9.004070,537,4772087138832,0.338840,0.230430,20119.03,8628.16,1.470469,
9.020885,538,4772103906072,0.339427,0.228417,20114.92,8647.31,1.485997,
9.037692,539,4772120673648,0.339166,0.228939,20121.69,8643.02,1.481467,
9.054464,540,4772137441016,0.338835,0.229668,20110.01,8626.96,1.475324,27
9.071124,541,4772154209440,0.339096,0.228763,20117.06,8621.17,1.482298,
9.088060,542,4772170977032,0.338871,0.228364,20117.18,8622.12,1.483908,
9.104731,543,4772187744888,0.339159,0.228135,20115.04,8589.71,1.486656,
9.121483,544,4772204511736,0.339151,0.229354,20108.58,8626.92,1.478722,
9.138344,545,4772221279536,0.339114,0.229432,20112.77,8633.43,1.478058,
9.155029,546,4772238046976,0.338814,0.228985,20111.85,8604.56,1.479631,
9.171784,547,4772254815168,0.338911,0.231498,20106.32,8602.12,1.463991,
9.188610,548,4772271583088,0.339325,0.231426,20118.16,8602.16,1.466236,
9.205313,549,4772288350720,0.338907,0.230320,20114.05,8652.76,1.471458,
9.222074,550,4772305118216,0.339023,0.226627,20110.41,8648.20,1.495952,
9.238863,551,4772321885736,0.338961,0.227992,20111.96,8543.31,1.486722,
9.255581,552,4772338653056,0.339105,0.228321,20116.65,8526.85,1.485216,
9.272352,553,4772355420816,0.338644,0.231020,20117.53,8533.41,1.465868,
9.289134,554,4772372188536,0.338777,0.230197,20113.19,8557.46,1.471686,
9.305882,555,4772388956168,0.339069,0.227197,20108.90,8576.53,1.492401,
9.322699,556,4772405724016,0.339029,0.229098,20117.45,8568.31,1.479842,
9.339461,557,4772422491352,0.339280,0.229564,20117.96,8594.46,1.477932,
9.356245,558,4772439259536,0.338819,0.229028,20122.34,8595.39,1.479375,
9.373023,559,4772456027312,0.338904,0.230530,20121.75,8643.86,1.470112,
9.389753,560,4772472795088,0.338920,0.231418,20123.91,8617.04,1.464535,28
9.406633,561,4772489562016,0.339354,0.229938,20118.25,8609.01,1.475852,
9.423307,562,4772506329664,0.338889,0.227344,20116.14,8600.47,1.490648,
9.440060,563,4772523097184,0.339004,0.229414,20118.55,8616.89,1.477695,
9.456845,564,4772539864920,0.339515,0.229097,20116.36,8632.13,1.481967,
9.473601,565,4772556633072,0.339049,0.229476,20123.37,8612.70,1.477490,
9.490414,566,4772573400112,0.338939,0.229079,20116.77,8593.25,1.479570,
9.507141,567,4772590168168,0.339200,0.235639,20115.51,8617.80,1.439493,
9.523951,568,4772606935776,0.339176,0.232919,20118.47,8625.45,1.456200,
9.540781,569,4772623703256,0.339247,0.232882,20120.28,8615.03,1.456733,
9.557475,570,4772640471088,0.338839,0.229573,20112.86,8637.23,1.475950,
9.574226,571,4772657239032,0.339158,0.230994,20117.71,8561.68,1.468254,
9.590985,572,4772674006088,0.338582,0.228007,20116.21,8575.24,1.484963,
9.607780,573,4772690774032,0.339006,0.231174,20125.17,8624.01,1.466456,
9.624593,574,4772707542032,0.338685,0.230668,20119.09,8581.98,1.468281,
9.641438,575,4772724309736,0.338969,0.233402,20124.11,8629.39,1.452294,
9.658130,576,4772741077536,0.338859,0.225069,20117.08,8627.63,1.505578,
9.674869,577,4772757844960,0.339185,0.229315,20108.94,8630.58,1.479120,
9.691613,578,4772774612072,0.339018,0.229873,20112.87,8620.36,1.474805,
9.708384,579,4772791380240,0.338864,0.228943,20114.18,8622.76,1.480124,
9.725162,580,4772808147496,0.339180,0.231789,20114.23,8609.37,1.463314,29
9.741869,581,4772824915200,0.338889,0.229904,20114.80,8619.49,1.474042,
9.758745,582,4772841683512,0.339512,0.230548,20110.95,8571.09,1.472629,
9.775468,583,4772858451168,0.339005,0.234379,20112.13,8562.41,1.446398,
9.792197,584,4772875218016,0.339561,0.230699,20116.48,8565.84,1.471881,
9.808960,585,4772891985736,0.338901,0.230014,20109.29,8635.88,1.473392,
9.825743,586,4772908754112,0.339424,0.234028,20114.92,8606.93,1.450359,
9.842535,587,4772925521512,0.338993,0.232625,20120.04,8603.32,1.457255,
9.859295,588,4772942289072,0.339280,0.233553,20121.50,8558.84,1.452691,
9.876127,589,4772959057168,0.339292,0.233551,20119.76,8614.34,1.452755,
9.892819,590,4772975823944,0.339279,0.230270,20123.30,8649.60,1.473398,
9.909577,591,4772992592144,0.339192,0.231067,20118.65,8600.97,1.467938,
9.926322,592,4773009359904,0.339461,0.231929,20112.23,8647.24,1.463640,
9.943117,593,4773026127168,0.339305,0.227446,20121.79,8631.47,1.491804,
9.959899,594,4773042895312,0.338686,0.228512,20124.19,8612.46,1.482139,
9.976759,595,4773059662256,0.338864,0.228564,20117.00,8617.30,1.482580,
9.993486,596,4773076430112,0.339149,0.234404,20117.86,8684.26,1.446858,
10.010170,597,4773093197552,0.338804,0.233943,20098.89,8670.85,1.448236,
10.026927,598,4773109966072,0.339083,0.232097,20111.72,8621.48,1.460951,
10.043712,599,4773126733736,0.339594,0.230087,20120.33,8637.54,1.475936,
10.060477,600,4773143500552,0.339162,0.230499,20127.19,8647.24,1.471425,30
10.077347,601,4773160268808,0.338961,0.233337,20122.96,8613.56,1.452672,
10.094087,602,4773177035960,0.338853,0.231469,20119.03,8601.47,1.463923,
10.110839,603,4773193804056,0.338974,0.228435,20115.49,8607.73,1.483900,
10.127610,604,4773210572088,0.339224,0.228933,20118.15,8650.14,1.481761,
10.144410,605,4773227339000,0.339140,0.229219,20119.00,8625.54,1.479544,
10.161173,606,4773244106976,0.339266,0.230978,20118.85,8627.65,1.468827,
10.177950,607,4773260875056,0.339207,0.231682,20124.89,8590.75,1.464108,
10.194660,608,4773277642088,0.339282,0.228721,20121.89,8582.67,1.483388,
10.211448,609,4773294410272,0.339325,0.231071,20122.84,8659.72,1.468490,
10.228182,610,4773311177920,0.339166,0.228903,20115.04,8636.24,1.481699,
10.244997,611,4773327945664,0.339085,0.230640,20117.82,8645.82,1.470193,
10.261735,612,4773344712464,0.339020,0.229896,20120.52,8698.21,1.474668,
10.278513,613,4773361480832,0.339832,0.229867,20120.34,8652.59,1.478384,
10.295280,614,4773378248480,0.339445,0.228860,20123.33,8670.60,1.483201,
10.312100,615,4773395015568,0.339202,0.227000,20120.78,8643.56,1.494283,
